metric,model_A,model_B,mean_A,mean_B,delta,ci_low,ci_high,p_raw,p_BH,p_holm,sig_raw,sig_BH,sig_holm
auc,LGB (default),XGB (tuned),0.6911813094401609,0.7118883969215505,-0.02070708748138968,-0.03093091397643602,-0.010534196962878448,0,0,0,TRUE,TRUE,TRUE
auc,LGB (tuned),LR,0.6935426659609999,0.697409695539364,-0.0038670295783641145,-0.03083049689744153,0.020908547581630473,0.746,0.7945562130177516,1,FALSE,FALSE,FALSE
auc,LGB (tuned),RF (default),0.6935426659609999,0.6997190741347145,-0.006176408173714565,-0.016839379771302183,0.005614966052849329,0.282,0.34297297297297297,1,FALSE,FALSE,FALSE
auc,LGB (tuned),RF (tuned),0.6935426659609999,0.6920622056870497,0.0014804602739501775,-0.009204315759583161,0.012036392675401858,0.752,0.796235294117647,1,FALSE,FALSE,FALSE
auc,LGB (tuned),Transformer,0.6935426659609999,0.6455326519812696,0.048010013979730246,0.028886356956335735,0.06626967901594427,0,0,0,TRUE,TRUE,TRUE
auc,LGB (tuned),XGB (default),0.6935426659609999,0.6932224749145043,3.201910464956401e-4,-0.005053166753693128,0.006676146596677667,0.978,0.978,1,FALSE,FALSE,FALSE
auc,LGB (tuned),XGB (tuned),0.6935426659609999,0.7118883969215505,-0.018345730960550637,-0.027065194968082334,-0.009591197004345953,0,0,0,TRUE,TRUE,TRUE
auc,LR,RF (default),0.697409695539364,0.6997190741347145,-0.0023093785953504503,-0.026887692599419966,0.024341032846618205,0.854,0.8734090909090909,1,FALSE,FALSE,FALSE
auc,LR,RF (tuned),0.697409695539364,0.6920622056870497,0.005347489852314297,-0.020494709849157727,0.0332409433589869,0.722,0.7782035928143712,1,FALSE,FALSE,FALSE
auc,LR,Transformer,0.697409695539364,0.6455326519812696,0.05187704355809436,0.03085115770797508,0.0739897222694632,0,0,0,TRUE,TRUE,TRUE
auc,LR,XGB (default),0.697409695539364,0.6932224749145043,0.004187220624859757,-0.020080075007300954,0.030316350440596496,0.728,0.7799999999999999,1,FALSE,FALSE,FALSE
auc,LR,XGB (tuned),0.697409695539364,0.7118883969215505,-0.01447870138218652,-0.037040209272149835,0.010854416231591448,0.244,0.2987755102040816,1,FALSE,FALSE,FALSE
auc,RF (default),RF (tuned),0.6997190741347145,0.6920622056870497,0.007656868447664743,0.0025664421021858986,0.012958192280369242,0.002,0.003103448275862069,0.138,TRUE,TRUE,FALSE
auc,RF (default),Transformer,0.6997190741347145,0.6455326519812696,0.05418642215344481,0.03210657112668961,0.07593801861395327,0,0,0,TRUE,TRUE,TRUE
auc,RF (default),XGB (default),0.6997190741347145,0.6932224749145043,0.0064965992202102064,-0.006824183434929422,0.0188604971873098,0.316,0.37668874172185435,1,FALSE,FALSE,FALSE
auc,RF (default),XGB (tuned),0.6997190741347145,0.7118883969215505,-0.012169322786836068,-0.023667473570039416,-0.002475840849325238,0.01,0.014173228346456693,0.55,TRUE,TRUE,FALSE
auc,RF (tuned),Transformer,0.6920622056870497,0.6455326519812696,0.04652955370578006,0.024915974366207662,0.0699043464540959,0,0,0,TRUE,TRUE,TRUE
auc,RF (tuned),XGB (default),0.6920622056870497,0.6932224749145043,-0.0011602692274545368,-0.013506028309042682,0.010851625283034612,0.842,0.8710344827586207,1,FALSE,FALSE,FALSE
auc,RF (tuned),XGB (tuned),0.6920622056870497,0.7118883969215505,-0.01982619123450081,-0.031935839427019594,-0.008516029211433811,0,0,0,TRUE,TRUE,TRUE
auc,Transformer,XGB (default),0.6455326519812696,0.6932224749145043,-0.04768982293323461,-0.06632693791019038,-0.02903846039126394,0,0,0,TRUE,TRUE,TRUE
auc,Transformer,XGB (tuned),0.6455326519812696,0.7118883969215505,-0.06635574494028088,-0.08813209721762945,-0.04403874266523847,0,0,0,TRUE,TRUE,TRUE
auc,XGB (default),XGB (tuned),0.6932224749145043,0.7118883969215505,-0.01866592200704627,-0.02904191508050462,-0.008657522922533885,0,0,0,TRUE,TRUE,TRUE
